time,station,SO4,NO3,NH4,Cl,Na,K,Ca,Mg,OC,EC,Al,Si,Fe,Zn,Pb,Mn,Cu,V,Ni,As,Cd,Cr,Co,Se,Ba,Sr,Ti,levoglucosan
2024-01-11,站点B,125.40205243518632,76.2318233841899,43.88425196466879,8.426356393899031,4.293226142511282,6.590777798460251,18.411632744837274,6.209503952603139,57.44957173437199,19.199367128493908,22.998474109361815,69.540454054227,18.092106382825907,1.3535176729772798,0.7675716428932036,1.0145126227066894,0.6127133315164389,0.7686289605615648,0.40337316689434094,0.41554379678214304,0.08973441996684364,0.13016886001828518,0.06969611056393034,0.15778742771857404,0.4913553520024493,0.17558525911164913,1.741888870586533,0.2550206313141649
2024-01-12,站点B,358.1986015742936,227.3483042256698,125.55409990806048,13.508552954949016,6.939394485287333,11.794605007582806,31.83273739842454,7.903446447311444,96.96934347132009,23.68415610096765,21.516604361048827,53.14263772003615,16.154337218001537,1.9705144389159346,0.8095125111078432,1.3507049388975751,0.922850198500067,0.5482280479764553,0.39824008248682763,0.47347191493915536,0.13188675065607347,0.18576378503953264,0.07419319119148134,0.17643560636306702,0.7636669567526589,0.2514297390884766,1.9346543734416222,0.334121527672769
2024-01-13,站点B,213.27668081256107,170.2808961848522,112.03486482763732,11.128914649565823,6.918804112386214,9.18556286820748,26.786866596224936,6.005120444675938,86.75931726034028,17.868013099729133,19.14607195698468,50.65242594618917,12.625734837782476,1.611931166926438,0.7364877546889467,0.7619174185512764,0.6888366418026711,0.42178504655045285,0.2777618108356202,0.34091359421579287,0.10853317274500855,0.14166116193784817,0.06625902133654041,0.1416872981722225,0.46480796455177964,0.23047204948064698,1.506662296265134,0.28141805374292234
2024-01-14,站点B,325.4815285831712,162.75396409593085,91.67552237395837,20.198815781306553,7.453319718335795,10.235382423853373,31.992012147200036,8.193838324793754,135.24193660743182,52.46594074610189,41.34904856899849,100.74037202957277,33.28020792398237,4.494057682037546,1.8671706446843033,2.623914154089799,2.0871727258086885,1.6439250438325417,1.0701792210737677,1.1750855610161053,0.26179814195930107,0.39113078371350574,0.17011718956895022,0.3419051897491755,1.598937117429528,0.3063187758405146,2.343652147828038,0.8027186171390297
2024-01-15,站点B,479.42643764947104,299.5653351201501,179.46338488374357,24.772667198488428,11.861366080538616,19.818150050670315,32.378426214729785,9.27852286317999,201.68922557649717,49.852747576255325,32.5285602028686,102.99306102063174,27.6150534025661,3.375642942317309,2.030813673304995,1.8870204826488914,1.6642168322334536,1.3210148160942958,0.7441402552365238,1.143930391230187,0.32402722972036907,0.45251500058242666,0.14932686140596987,0.2775532657069845,1.3378098612916192,0.39815224375751895,2.539894954940733,0.8293341360477801
2024-01-16,站点B,272.03595889989805,278.48645082657424,139.00291698329877,13.127797346789364,8.056083663135333,12.714493489914231,16.391987159517637,5.970229181348478,198.26496790464313,125.38245910814797,15.385291656999241,38.82040049487422,14.02942641587776,5.73009732557922,1.867160518514578,2.607304963588246,3.8651168225930603,0.966974512244254,1.4035909402762954,0.649935645682104,0.20247481215741212,0.3094897716489316,0.1293672465431329,0.20603155009644894,2.850932456460006,0.2851167393836436,1.4110409249949885,0.5999144733410747
2024-01-17,站点B,145.64825636958412,122.83341004082905,65.22409370914836,9.551661346632644,4.890164209017811,6.450079207159694,31.009292036229915,7.0355862558068285,72.19478863391844,15.934482155747963,25.516400741017847,61.79653402330415,18.027669924877003,1.5368228053430022,0.703164579017286,0.905768168720495,0.4153751334546652,0.6288645500980712,0.27262915007091826,0.5343318072561692,0.10235900278338542,0.19895492379763227,0.07278151462530583,0.16198470518350622,0.4556408076095151,0.2251672673349901,2.028035974569192,0.2774221324601456
2024-01-18,站点B,184.78620116036947,121.728529170065,54.39121425162453,22.1969821660787,9.363505319025633,12.682335926083441,37.30095871511965,8.93380790206987,240.6624315928211,137.0292735635224,37.919023020044484,88.1393349181224,31.527911959964307,6.873069502434559,3.413047293859704,4.84761177563756,5.9418682881609195,1.7617860170220316,1.7226888500685966,1.0365147440024036,0.25926062166200886,0.4491451224959586,0.1721765935669338,0.24812609452915133,3.777990619112505,0.37581832740410154,2.5256474437974705,0.718445004491307
2024-01-19,站点B,130.4195093941928,85.64555644523712,48.958445165427655,6.43474366759379,3.696040004448085,5.2802765928556905,15.564587903887869,3.7368141149914775,55.34613671181587,26.345155323341327,13.932080168057293,40.85589409581447,9.38319884983781,1.8219493556184783,0.6556343720463695,0.9036709023418578,1.1081455479648694,0.5705412596654427,0.3758627688049506,0.38306239878658443,0.09471923922134114,0.12135473843371151,0.059006337390352284,0.11292631685859529,0.6757506552796405,0.15241973064562997,1.0572457088027991,0.24437743649048624
2024-01-20,站点B,230.07532201348317,182.85562447333075,96.49015383326446,11.541815026476021,7.718533576186275,12.628515647181832,34.2252674049929,8.005816377778599,179.45990390005412,80.32385627155541,29.963801374243115,75.1555243015514,20.766031214880208,4.604456647203469,1.7567318925446291,2.922494847440793,2.931104410060299,0.7555688773988762,0.9995051225806706,0.5574583637064606,0.16919734899030953,0.27252205422122894,0.10584624540784782,0.16888005668501813,1.966620205800087,0.34288599114664664,2.1441281381400974,0.3853712679611567
2024-01-21,站点B,85.27783267418008,71.88790408980299,29.62496715810019,5.0750628763019385,2.7663882700807942,4.520514726328681,9.396026933019147,2.1620315332977116,50.95098809518957,23.02593793272347,8.939455559596363,26.033914191849735,7.062769164335499,1.2494933795132694,0.6545387434228885,0.8471440567546358,0.8634772773225597,0.3512093737681535,0.2435494906450451,0.24165932576491053,0.07473579318655806,0.09821374022470981,0.045386029384463455,0.08156374748233891,0.5793456717968394,0.11031565192300673,0.7620518760246635,0.1877634086568327
2024-01-22,站点B,153.76545049306682,70.1859886719791,39.24659092265601,9.933334351504076,3.921768938554824,7.310218730138471,17.41004572798852,5.987408900561726,50.469977492397234,18.617314231590456,22.51863912984186,44.9784552359819,13.84778602516655,1.6126323486950447,0.8474758894163551,0.8583106425519867,0.5631436283218116,1.0054211748282675,0.415283059232917,0.7388585842281052,0.11279342687328822,0.1825786156386344,0.08668437260618368,0.17124279189503117,0.43212780881815377,0.17990418222513743,1.6521945910946796,0.3423832868795452
2024-01-23,站点B,287.53598368942943,169.22629472005127,107.3753532109298,15.076341965775102,10.709186313218131,13.75905698672368,47.368341320254245,10.301291617669058,116.02482734049728,46.93257257638841,30.949421499981323,74.48377596627972,18.704539286668947,2.833468397846444,1.543031367151275,2.1150685285257835,1.7289118694386132,0.8872558330745666,0.6706677750886844,0.8375609750383065,0.1958805741270804,0.26519071140614536,0.11626867615787584,0.20937725753091765,1.09730815763433,0.3694837473830312,2.7381456906616886,0.5108167869235198
2024-01-24,站点B,375.47416423431434,234.35766803513064,150.61924264497404,12.143241841436785,7.076595837479043,10.068640142797616,15.903297064399622,6.351049392375547,133.7272648308359,30.41054836474613,11.489257130490312,41.471197474135025,10.37345807449621,2.0899910386516876,1.135232826982097,1.0674948093694827,1.0675452429581938,0.5044048281824306,0.43000727677229883,0.43692874697996953,0.1631085539683296,0.18894505204120515,0.07631330182532137,0.17158368771212792,0.8828298792776658,0.1726814302513083,1.2512746076033923,0.3229339049282412
2024-01-25,站点B,509.1401315344072,300.9574149749592,206.1965724553423,17.751269266708885,7.040709222477129,13.001604141218724,16.058148342609265,5.202724756400132,178.88840061569147,31.231512822586446,17.90294996260474,46.545915087150945,14.776951385521325,2.224644834736821,1.5075391185173257,1.0188940432284372,0.9659226366490617,0.9337340331581406,0.4576158326775675,0.8627228975833798,0.2045771411626417,0.22688382923230374,0.12180941898375043,0.21064873352584496,0.6356485617731313,0.2068387709564207,1.5561775521437062,0.5599317109147651
2024-01-26,站点B,152.6027232465572,112.89979273715979,63.36353512512644,9.482875380507163,4.3925500478049075,7.929841500161551,15.576656032238848,4.936197798565384,82.15057259727507,35.16711325382174,15.664761287379863,38.471340706019845,12.032985672770776,2.550260812882751,0.92705664367454,1.2109937712474665,1.5275450875494108,0.6642266013595014,0.43302786388146114,0.43437997315104293,0.10771937702087585,0.15003601309434156,0.06374090940247837,0.14147890008697553,1.10864903661275,0.1841836752973057,1.1138724721805275,0.35321184381012166
2024-01-27,站点B,225.5681254699069,175.43516221398383,115.99870259257708,14.761388571869514,6.911728200057358,13.175349655726114,26.645868502037143,6.922715953881572,104.45538484593325,38.3148327526934,20.0878528035442,78.97438936588357,16.73334367750657,2.578841961514974,1.2635576391683416,1.435160425857441,1.0707470700570432,1.2597250993091926,0.569289118928612,0.7862054010349704,0.1793611362360967,0.28058997124457913,0.09138985928467246,0.21244317009965602,0.8800152492270855,0.31050242252707666,2.1545153351256823,0.4149901677793765
2024-01-28,站点B,174.8713264500507,125.58852376879685,62.79973311428445,19.70729568075499,5.972975050973585,11.158720748990174,25.422728143023953,7.210897962151295,155.4022774104111,111.30812493433191,27.80413355339297,84.31391838756613,24.16965187162644,6.743744570101658,2.5280509757151353,2.8967716196886983,4.19402157495505,1.953668908073086,1.3187426597083822,1.0554150914064722,0.22316855096032914,0.3789901971143735,0.1437263517020673,0.2964914619427737,2.7699821061904255,0.29775107517862226,2.03606651442543,0.6475818960532245
2024-01-29,站点B,299.99165693505,195.46067877681625,90.29189269829929,16.88558967397502,7.9967819245559735,12.750089717454644,25.849355165748356,6.670522562043923,175.38144613636152,76.53898594950466,28.684904564954525,67.95343508007628,22.579127634433398,4.014647910168712,1.664124393241197,2.2299496657283093,2.459305878512653,1.1405118603764857,1.0914789217223144,1.0848839647756663,0.25402299920312443,0.3293285768759223,0.11411304617341489,0.229878469691104,1.9486600795336317,0.27679176669147276,2.2474281696226637,0.5316331608331798
2024-01-30,站点B,223.75677930025503,192.99588856530548,88.6721788808041,12.628002228655685,6.799519418572807,8.745954078369417,20.312030145208652,5.3624426231463405,144.65605646242793,48.84705684239002,22.986107780297214,49.42109417708775,12.48974286301365,3.352704814458055,1.305857938827773,1.7504455309557625,1.748670059116515,0.7321736043103696,0.6624059258895547,0.580980692778566,0.16167247754822042,0.24538320554758286,0.10311641157556031,0.1477863213609154,1.2258382215954382,0.2055265223890048,1.5226457663359998,0.36889990008047124
2024-01-31,站点B,63.95118820652927,27.98705196580699,15.234294289693006,7.267747325602393,3.7258617053456655,3.8310025780436794,19.813417586610115,3.781910438910021,61.57959525513899,42.84597996364665,22.381740055317763,60.604363801763505,14.445901509713384,2.7598516033295772,0.923229070768663,1.6520155563500019,1.758958606767322,0.8398045279498192,0.5722554309411921,0.5656933958327289,0.11416808812674796,0.20193604254105899,0.06670886157553253,0.1475638144505501,1.2220653226223346,0.14272742529067903,1.5235820459430713,0.32053805705673427
2024-02-01,站点B,99.38898912299061,41.88960335345607,19.360688033159175,10.305579017703765,5.569159067676026,6.6304858260372015,37.47543499312867,8.475476797749453,67.7245720077704,33.64971060229148,38.98816405818693,84.83614763207244,26.328488030310428,2.268420704553674,0.9083662103789099,1.8733659808857306,1.1929016879044199,1.3802563066625517,0.6627056269345567,0.8982870144046902,0.13316439077919037,0.23626090176487752,0.10381148597732852,0.25760038192980117,0.8047387221458318,0.3078555405153211,2.2270692531038536,0.4884516921922067
2024-02-02,站点B,226.40920817181552,128.1565821115563,82.38667642538792,12.717399311417847,8.605922853414766,10.91269568910278,34.753138353008374,7.7664722906433115,129.3513419050876,61.9142010007404,37.0517604094673,100.1615125018202,26.788242661508846,3.425379296352149,1.6976201449795585,2.1327732254412943,2.528725694851118,1.250379324669436,0.7290265039194834,0.7519675693556497,0.1600400153331791,0.272544824428046,0.12936528385279908,0.19030153885041007,1.7993551575588813,0.34609074384013283,2.4548357805953924,0.4947804270997055
2024-02-03,站点B,170.08634533286727,119.75576923059837,56.32625899524291,13.416275789755568,4.83239516890485,8.272692910209098,26.653945485401238,5.923420968998702,77.03232409014797,25.643706700386122,26.841586115677625,79.79889763394098,16.64479990846013,1.9627431646828597,1.406872698178546,1.223814074530056,0.6222793432737153,1.7869497006219655,0.6045300255359246,0.7936608198194907,0.19294706717856863,0.25405349207911077,0.11080919444630638,0.2359481284475914,0.6971039847708239,0.23338282173169397,1.7693174078701255,0.5206677253000215
2024-02-04,站点B,262.98715973853433,134.1074741070384,77.70014135811273,13.107639612039726,5.6848936920823485,8.888933333738873,18.243546038387297,5.849221239933164,88.1762715325876,19.33252947656707,26.118574799515784,67.76332301070582,18.88911076493927,1.9807667869869123,1.0013216064844375,0.9370097596306267,0.5675293044195818,1.309471726811971,0.4978570445361208,0.882291359805044,0.17069369648533927,0.22663296478583936,0.0992549023919012,0.2360685804681812,0.5513492198864867,0.2088665802636961,1.9031038039159767,0.4823476080222442
2024-02-05,站点B,128.1875151891967,86.18171148866888,46.46493140303132,6.2765292641957435,4.126681669638346,5.269749815760286,13.506057582040782,4.345926689321046,53.56108913750516,21.167090425375594,14.03395805127331,53.234619344778054,14.4154699120924,1.3575361843177474,0.6731412193370123,0.8449887652678395,0.528064655867821,0.7843388549751505,0.34034725975956537,0.5095596315645817,0.08846285985137542,0.1306198093777351,0.06750978642828587,0.11808037888547185,0.505324834922889,0.15320678475991553,1.0206027435322782,0.28185381144043486
2024-02-06,站点B,296.7409585627397,163.2936867880425,100.86220420226755,19.090803058763097,8.16447442801232,15.00533419411169,28.37759201850874,8.42438440501593,210.4426876513438,107.12861788804037,32.70427637068656,92.59668721115138,27.912120813391184,6.4952344545926355,2.600472302058666,3.0145722482885775,4.108175651266317,2.0558811061485036,1.4777317809161736,1.3290996999158193,0.28446921408252673,0.45945687164971694,0.15510068698874643,0.3908674286713248,3.140456177272193,0.34785175748581354,2.8902939491579964,0.7689323366120838
2024-02-07,站点B,565.7698940726926,339.12567713972095,161.6405175447576,26.223935409124376,10.124135350158534,23.811429516078643,41.28146080788535,12.719706493996249,192.5237353652711,45.28168483852726,48.42337466159686,145.14948171493913,35.26815747096932,3.496022068900807,2.122105842765746,1.9918526113245651,1.7413162759164977,2.0726866422870804,0.8839403625250998,1.5444412499835252,0.3242719155435136,0.49601724097755573,0.1944467892458465,0.4369251108613047,1.2521006425536776,0.4963659614941447,3.694769655965248,1.19813807281331
2024-02-08,站点B,385.33365316955474,144.34776443284892,91.35374842466923,25.83856675205542,9.24275643301931,16.195137620211092,39.97202611024835,13.254945953188281,145.37962228126403,43.653562361078855,73.64739312055266,168.82308693097062,50.84213052187373,4.064200885827504,2.361623053378456,2.311411332035011,1.4667549784870377,2.6772002342281223,0.9975911357222155,2.2407440917578096,0.3576148593566545,0.5871881220080506,0.2254371145210141,0.5109117211212563,1.459184022716097,0.4713841733662845,4.285953661571519,1.059033622256748
2024-02-09,站点B,240.87687836057765,191.35257917405136,101.33202467057116,7.933495871305372,4.014647116540483,8.959995484989255,5.462867865975012,2.61810385069781,75.30979504981606,10.425889501339213,5.25585166926171,11.8177843424227,3.969482650994346,1.3026314682150322,0.5976280313681591,0.4096098217080216,0.3646681040303479,0.2857164288454136,0.1893305314585599,0.2989208439323895,0.09901377040182655,0.09385292417961265,0.05249739830988155,0.10320145197371725,0.36382616736821366,0.10563508615218671,0.5257756208764797,0.21192241066600515
2024-02-10,站点B,148.92218820795213,82.61562398372996,42.20885460478732,11.742619541025514,6.77598553194371,8.026365577728745,26.89547982058898,7.493249671241027,107.4189244259068,60.75611274403576,28.639191330327158,74.90835516152805,23.788775887808306,4.187284585935092,1.8071232522641212,2.051914328906695,2.062762719561626,1.0124928956681143,0.8674259191860423,0.8166294212168336,0.13833356062101757,0.2385346150374687,0.10456587527475991,0.15417429978653371,1.6103060115311136,0.30270165576535585,2.258775289418612,0.4340056757224844
2024-02-11,站点B,224.7469305268372,140.66241249906673,97.49549007932697,18.30789527663589,7.3479859733697355,12.66661831732414,36.78663374793221,8.217607479508839,174.21590602693308,101.59082593745575,35.191017366312785,111.90946513387293,30.325239170292598,5.582083820618076,2.4301958925463407,2.9815800217893766,2.8857524204798324,1.695430802994969,1.3743740770805328,1.2306237078534594,0.2729164512072854,0.4101023232885307,0.14003167938640815,0.3093601794775027,2.3416941851879565,0.3647297927289463,3.2400724215588674,0.7192268128146654
2024-02-12,站点B,327.86719387600203,225.7379760123756,111.02893920628466,19.40251036566198,9.19217843409456,15.431080504366372,33.92876760601293,9.058941966365673,131.1870126759239,52.59177709589873,28.358766118543926,87.63274633172753,20.50246960166606,3.2852289146221962,1.4288903107330406,1.8772293266779791,1.8272366825091682,1.179293280535984,0.8362598442260124,0.8240894185994163,0.20044069247794974,0.3316790701238016,0.12067756030713406,0.3247512553397023,1.429893363619888,0.30694314386372934,2.4788299546091883,0.5260689625276027
2024-02-13,站点B,184.3720504971199,108.74745261783902,77.2443388147837,7.5972954252720974,5.425728768911113,8.150537672126536,14.806704576910027,5.168633850744856,135.91966158731304,79.04189729168279,10.35835261029729,25.525243351156266,9.125236360832501,3.939511565712147,1.2205658374809976,2.182961028727941,2.924705367313066,0.5672798690527263,0.8997382637676582,0.29518360908574603,0.12382808138590365,0.13700794880588618,0.08139524931287843,0.10570101240510421,2.322121793113223,0.1915251190140984,1.1509849364866553,0.35912754468096914
2024-02-14,站点B,498.0123796605522,334.4178538976247,205.9407265627084,26.207958505483617,14.860198091906133,23.20087413986079,63.33338191815565,15.395643326990337,186.733858158923,36.587996249779806,46.1786013213662,129.13436075666434,28.640448065365284,3.7314884445579217,2.125945963698078,2.112752437670074,1.8137751979007057,1.2272122861430161,0.8201146613390874,0.7705630081492773,0.26264002390619157,0.3464571013769224,0.16844080382790283,0.2826285929427412,1.5506763081147181,0.5532679029852131,3.9175687218294333,0.542260556448322
2024-02-15,站点B,413.5541079476673,269.11409925996867,158.6031206186221,21.904622947268752,8.791440098555643,14.01369509431925,23.5429463406862,7.159139376641177,149.56108909647392,36.9830456588228,28.375362239106316,80.20761075221642,24.23668666502453,2.4776448682946057,1.6187097283537268,1.4412856891378458,1.1365190368287523,1.2595725762507033,0.6910628589662082,1.0823386816554716,0.20830887279180021,0.3287765908299171,0.13511395411656796,0.35391252852760186,0.8681485413611859,0.3308773256816192,1.9155634375703703,0.647909209295218
2024-02-16,站点B,126.73352250291875,80.35711735220279,49.136000201858415,7.686695997244468,2.691252796892703,6.153426145107292,9.927097281904027,3.4890640478000297,57.41548668620476,24.645063749304278,11.587900724849257,35.26391621167514,8.790029765028985,2.209520853320874,0.7792074655761753,1.0251033451445493,0.914014101936355,0.7176865069889432,0.4151806159322567,0.6147234257315609,0.13702083263084683,0.12664449439546643,0.06134072602062836,0.1680320736848448,0.7424442311335621,0.12723331571503066,0.8674752405621619,0.32662776076521516
2024-02-17,站点B,471.5897756862325,354.7690026753907,158.83215860600424,19.596655996946556,9.700139139784648,16.97910133480252,34.14653996545201,9.38688524633787,152.1586279575948,42.4724140751742,27.257836865017282,73.2609542633821,16.52130377644088,3.4286597485398436,1.3839037034835817,1.7979506899561113,1.7501520302832911,0.977150877928152,0.7428334323805748,0.7865707516185106,0.2723808292593192,0.30201729978585656,0.1743829351821844,0.2795347685684788,1.3740271606694037,0.3005566135201986,2.539693262038482,0.45172677794024374
2024-02-18,站点B,124.13777329798499,72.82589392442574,45.85050528246253,9.876522462641722,3.8159722634732813,7.824214094507857,10.002056191274303,3.598453270256556,90.11942306828307,35.233855741994425,14.674632662166216,40.053743327655816,12.768114035566304,3.0309768370509693,1.0115087860289627,1.4913324086325939,1.4761582753579496,1.0920792538525719,0.6224497510690274,0.6856412185842495,0.1457826253157044,0.23398739074930686,0.09433657403196997,0.16970042837193705,0.9338977066570692,0.13934527527436072,1.2392143449018291,0.4192275316140555
2024-02-19,站点B,182.14422980255915,112.37974012401254,55.350812546417636,9.538740078849559,4.791031163734196,7.282658192444505,19.25711086624425,4.387402232209123,91.88136272224519,35.11918212882748,21.401666659899046,54.95225176811399,14.645135933284447,2.241773264295496,1.1977588046228906,1.1833252182554272,1.306643216650442,0.891143395211284,0.54558776880086,0.571474892097275,0.1495602482293738,0.16970651965166367,0.07245411091578358,0.1729357519860752,0.786481524602049,0.2084801024756625,1.152732549630267,0.45289456078260565
2024-02-20,站点B,220.62499104592095,153.908022266327,95.16815000677889,11.984261874582964,5.870677871570992,9.168907830345642,21.13765329513862,6.529582396293943,92.90783292227614,19.132892488369848,25.145719748682293,51.08366967085018,18.87642881180607,1.4801839029245587,0.9647519197092959,1.0982648915326454,0.6514539125144567,1.000027292881464,0.3647860235688327,0.6371317444345854,0.13255225992894332,0.17952384010320135,0.08717532780943502,0.1927862450748859,0.5869510764588306,0.20959339284215672,1.789636761415304,0.4204967192070421
2024-02-21,站点B,329.8145594495374,204.19124566057909,114.820043844386,21.76949292805123,9.400350685592302,14.930695143319364,36.534485045454204,8.036842480242356,197.50814024106438,75.87267973237265,39.623978024519694,106.4755633938733,29.18671182917921,5.4785133700552535,1.8371628480717503,2.8924179785972406,2.43355661602674,2.2059407683790724,1.1941789128989326,1.3329044738721663,0.34404891722150266,0.45428327908496063,0.18164402957521716,0.32544824930559973,1.865256891938086,0.29964511353841994,2.6336079202623712,0.7935360538523547
2024-02-22,站点B,158.54959363579064,71.21818601297025,56.24618484921615,7.79945452919067,3.1972005758696205,4.448002581178073,9.670801752664888,3.010668577079533,65.35898446727785,23.935254400200137,14.734132291755044,36.077207322624915,10.141300287328567,1.436549787252156,0.8069236408987355,0.8163744058409718,0.7600709128087964,0.6927255382632818,0.3050247926603353,0.4559276007185523,0.1010370959557902,0.1631152716795045,0.058970808636807516,0.1312754337230682,0.626527300113547,0.12483886710236484,1.0171998978257546,0.2811833364938024
2024-02-23,站点B,149.87285919820067,95.20192448531081,53.48535190872247,9.98449852664173,7.89289747833799,9.170084108295217,48.21362263722688,10.298547812418748,72.26539801363027,28.039022069536568,34.04581424445253,79.03581980355912,24.416125100780295,1.9515980288175478,0.9565533468985521,1.5428931196255817,1.2765981006035487,0.6873689357824553,0.5199317512531436,0.4782855126083455,0.11178375799369102,0.15297999421100167,0.08491124848413349,0.12054445186837819,0.9691565145219013,0.35220860949821675,2.4683141392643653,0.2846264606396731
2024-02-24,站点B,101.94529704118375,63.326511232937264,33.06776086807178,6.743438346697928,2.782587279516922,5.093068732273081,8.795414717054348,3.3035584316328332,51.52495073415373,18.282652769849392,13.969499548654063,40.89555012624304,9.628729562822238,1.5003169616560206,0.630997022337258,0.754986411103889,0.680658166757482,0.6199915929259544,0.34612860939296203,0.44240684675005354,0.1010009508789252,0.12220893069335553,0.0660290384056702,0.11273163771412592,0.37944968977402094,0.11746129649930703,1.1984738771843573,0.27549403920930604
