trajectory_id,time,lat,lon,height
0,2024-01-02 05:00:00,42.06425691698214,114.14378961910471,217.30306729492423
0,2024-01-02 06:00:00,42.13814547076359,114.0618589865732,223.23429498150364
0,2024-01-02 07:00:00,42.20623636508423,113.97115439733616,221.71822008093994
0,2024-01-02 08:00:00,42.279779829573876,113.88847586165456,237.63012935885877
0,2024-01-02 09:00:00,42.36065822372107,113.81934668982828,244.39375439872515
0,2024-01-02 10:00:00,42.45287599884433,113.7848872813803,225.98593829737763
0,2024-01-02 11:00:00,42.54415366895896,113.74604500446307,224.7686565478827
0,2024-01-02 12:00:00,42.63119860204004,113.69212507501076,245.61848889467112
0,2024-01-02 13:00:00,42.721097792064654,113.64762729374331,245.9984955159141
0,2024-01-02 14:00:00,42.809375192055306,113.59740162841943,216.0974180996274
0,2024-01-02 15:00:00,42.89490746188242,113.538932759496,230.97164377505192
0,2024-01-02 16:00:00,42.97963205515903,113.47822897198827,222.43426789425746
0,2024-01-02 17:00:00,43.06621831488658,113.42257094538775,245.59800095289802
0,2024-01-02 18:00:00,43.15369505966875,113.36951022913233,251.88825887016145
0,2024-01-02 19:00:00,43.24516875956867,113.33109278178469,255.3993247492581
0,2024-01-02 20:00:00,43.33585392174433,113.28923799774404,268.8618348047376
0,2024-01-02 21:00:00,43.425834627583875,113.24453541411474,261.5053203220824
0,2024-01-02 22:00:00,43.518861334790245,113.2138045675933,255.66626690557
0,2024-01-02 23:00:00,43.60428457058929,113.15435101518919,262.5766257833453
0,2024-01-03 00:00:00,43.68817128660553,113.09077324350949,256.79388865394645
0,2024-01-03 01:00:00,43.77380917292207,113.03174495337637,253.47267048692515
0,2024-01-03 02:00:00,43.86023142458499,112.97486922272131,213.02637182301044
0,2024-01-03 03:00:00,43.9429900414865,112.90824049555937,241.1055465961963
0,2024-01-03 04:00:00,44.025670885467214,112.84133266460373,207.63545415639183
0,2024-01-03 05:00:00,44.10349363498542,112.76386904262174,187.783730568328
0,2024-01-03 06:00:00,44.18181009305672,112.68727491568086,179.13154495736774
0,2024-01-03 07:00:00,44.25683904044838,112.60442330554955,179.2102910459958
0,2024-01-03 08:00:00,44.334276064847096,112.5259064761261,174.029718151218
0,2024-01-03 09:00:00,44.408800262253905,112.4419542475048,165.59975374442033
0,2024-01-03 10:00:00,44.48506991687667,112.36102655273956,165.45215074552885
0,2024-01-03 11:00:00,44.56503176198662,112.28733206705924,142.4562991956417
0,2024-01-03 12:00:00,44.64126089232048,112.20611162417015,157.91911631342666
0,2024-01-03 13:00:00,44.7132630619235,112.11748943402912,185.59943069208023
0,2024-01-03 14:00:00,44.792428047434036,112.04182271873424,213.4459457619183
0,2024-01-03 15:00:00,44.86723672711403,111.95770578825872,214.98384473360971
0,2024-01-03 16:00:00,44.93940972862929,111.86901191219748,233.44709690044877
0,2024-01-03 17:00:00,45.02009941844286,111.79632642257397,250.91888521315636
0,2024-01-03 18:00:00,45.100830082227525,111.72362947400224,243.6080992765055
0,2024-01-03 19:00:00,45.184336317601066,111.65742717872617,219.15062854299936
0,2024-01-03 20:00:00,45.26993424654455,111.59674929017463,200.8568099177738
0,2024-01-03 21:00:00,45.35771807058065,111.54265994581618,197.63806238051254
0,2024-01-03 22:00:00,45.444163972442304,111.48428035176464,179.92781490393557
0,2024-01-03 23:00:00,45.52929305059021,111.42199980064086,191.05025087461487
1,2024-01-01 00:00:00,39.9,116.4,211.04016231989246
1,2024-01-01 01:00:00,39.937365352458905,116.23185234955392,214.73283949053854
1,2024-01-01 02:00:00,39.97764477968603,116.06475465544969,230.36929692608473
1,2024-01-01 03:00:00,40.00389473904853,115.89290053698859,203.9601646643992
1,2024-01-01 04:00:00,40.03611135616684,115.72270465230787,209.89985812906292
1,2024-01-01 05:00:00,40.07116854739084,115.55338209136542,216.82882231900243
1,2024-01-01 06:00:00,40.0984792249188,115.38157165327212,221.4738962622225
1,2024-01-01 07:00:00,40.12914183635413,115.21065337975483,207.18686790169514
1,2024-01-01 08:00:00,40.1805827719972,115.04837352814366,216.6635263199309
1,2024-01-01 09:00:00,40.21887967875025,114.87988763674525,229.7945984926075
1,2024-01-01 10:00:00,40.2461084835632,114.70768080122006,245.53629056745655
1,2024-01-01 11:00:00,40.286465188009196,114.53985400182162,229.12264420042234
1,2024-01-01 12:00:00,40.337429534619666,114.3769395101206,237.37826273915232
1,2024-01-01 13:00:00,40.39716367898929,114.21909658600622,275.3141223922313
1,2024-01-01 14:00:00,40.45431016145673,114.05947478946982,260.23939910508153
1,2024-01-01 15:00:00,40.501865719840964,113.89439288588444,243.92319340577276
1,2024-01-01 16:00:00,40.54857562136305,113.72877854188,250.74623290210565
1,2024-01-01 17:00:00,40.59831019284329,113.5645746180155,267.2898978828261
1,2024-01-01 18:00:00,40.648186196111816,113.40032251469931,296.36057942597245
1,2024-01-01 19:00:00,40.695170926344325,113.23447929964703,350.76396275776483
1,2024-01-01 20:00:00,40.748947635340556,113.07213396062245,333.6208116294392
1,2024-01-01 21:00:00,40.791012709898034,112.90376635003233,343.2702599343029
1,2024-01-01 22:00:00,40.830584162402715,112.73424626826429,357.55026981614475
1,2024-01-01 23:00:00,40.87541749931034,112.56691673002192,356.09369156300727
1,2024-01-02 00:00:00,40.91078731179623,112.3955747206304,325.79674706928995
1,2024-01-02 01:00:00,40.94108593907563,112.22246019720508,342.9247229557594
1,2024-01-02 02:00:00,40.97382229966473,112.0500397439305,318.0099473815197
1,2024-01-02 03:00:00,41.00852222799329,111.87820382008901,325.71629497609644
1,2024-01-02 04:00:00,41.03312735413953,111.70327018099869,328.790797095007
1,2024-01-02 05:00:00,41.0584024614693,111.52843735054411,305.93139113839453
1,2024-01-02 06:00:00,41.08778071985671,111.35465849834851,317.14708166575923
1,2024-01-02 07:00:00,41.129388674008055,111.18522644627917,338.2231227064573
1,2024-01-02 08:00:00,41.15539011951077,111.01032290044266,319.4666219081548
1,2024-01-02 09:00:00,41.18728214798261,110.83706327291551,329.742340926399
1,2024-01-02 10:00:00,41.22500048541808,110.66578401788125,406.7969707394934
1,2024-01-02 11:00:00,41.26908732050711,110.49710086166135,429.5082835431054
1,2024-01-02 12:00:00,41.32356447788956,110.33374314685678,442.53610856922137
1,2024-01-02 13:00:00,41.374646207347475,110.16832201020962,457.7154929790867
1,2024-01-02 14:00:00,41.417246438132686,109.99857828024076,452.9791208442865
1,2024-01-02 15:00:00,41.45441846251078,109.82648286576713,454.616603632013
1,2024-01-02 16:00:00,41.516711378228855,109.6676839460849,417.271299780178
1,2024-01-02 17:00:00,41.58600914766375,109.5139843657176,385.016982356385
1,2024-01-02 18:00:00,41.65051495490136,109.35644305510519,406.79599429573227
1,2024-01-02 19:00:00,41.715680075154154,109.1992293444986,385.24109873714616
1,2024-01-02 20:00:00,41.77339761455488,109.03672995366107,398.8330537158397
1,2024-01-02 21:00:00,41.823278981086666,108.86950106942552,403.1622255074792
1,2024-01-02 22:00:00,41.87365555159051,108.7024081773972,390.1302185553629
1,2024-01-02 23:00:00,41.94629579666249,108.5506426553208,402.8085990017231
1,2024-01-03 00:00:00,41.997959551870714,108.38393552463582,406.53768529711164
1,2024-01-03 01:00:00,42.04238619799922,108.21337463264626,423.5863519930361
1,2024-01-03 02:00:00,42.07795326901449,108.03898983240772,421.2916231636981
1,2024-01-03 03:00:00,42.11918793224949,107.86677341888533,438.60672704710055
1,2024-01-03 04:00:00,42.14684066177895,107.6896112918276,431.91670233028157
1,2024-01-03 05:00:00,42.16902704591242,107.51099331655452,418.85011767880735
1,2024-01-03 06:00:00,42.21126607139521,107.3389696914283,426.9497518980265
1,2024-01-03 07:00:00,42.23925829035357,107.16164548118856,445.306990839122
1,2024-01-03 08:00:00,42.29094544997358,106.99417829031306,465.95629605014494
1,2024-01-03 09:00:00,42.32580153962342,106.81884668187408,456.2716145928199
1,2024-01-03 10:00:00,42.374747114603245,106.64965560409964,442.1182252804443
1,2024-01-03 11:00:00,42.42849571769134,106.48301414398186,457.61090634903104
1,2024-01-03 12:00:00,42.47212984559579,106.31091387838812,456.42039922779503
1,2024-01-03 13:00:00,42.47860085930052,106.12912319524456,435.93264640110925
1,2024-01-03 14:00:00,42.48211540748789,105.94717307936847,410.9769827618123
1,2024-01-03 15:00:00,42.50464521078401,105.76767796779201,382.37415520259964
1,2024-01-03 16:00:00,42.52207811494385,105.58709155635985,384.98896674832145
1,2024-01-03 17:00:00,42.556069242421366,105.41080285517812,356.2717237247327
1,2024-01-03 18:00:00,42.603043950777526,105.2399688168355,356.47638494512444
1,2024-01-03 19:00:00,42.63908926685853,105.06419972495276,365.71845443038984
1,2024-01-03 20:00:00,42.67737516566607,104.88920056561568,353.71411688721395
1,2024-01-03 21:00:00,42.716444043813325,104.71441193599439,346.00784494997873
1,2024-01-03 22:00:00,42.75678315255756,104.54004525041327,359.25045844039965
1,2024-01-03 23:00:00,42.814399750847286,104.37477199982438,334.49414846386264
2,2024-01-01 00:00:00,39.9,116.4,288.29296175530504
2,2024-01-01 01:00:00,39.79862728907437,116.35554791834222,286.12300398403477
2,2024-01-01 02:00:00,39.69589658568363,116.31679297000089,290.27496920974914
2,2024-01-01 03:00:00,39.59577279230699,116.26792341981303,280.9843742368498
2,2024-01-01 04:00:00,39.49375278881486,116.22623935926784,273.8746014185226
2,2024-01-01 05:00:00,39.394754002443094,116.17380307228665,302.92560636777006
2,2024-01-01 06:00:00,39.29708456921338,116.11742540330891,314.55188904848455
2,2024-01-01 07:00:00,39.19716627391176,116.0681350088715,332.0869820475311
2,2024-01-01 08:00:00,39.09920226711225,116.01277346560279,317.8844228889814
2,2024-01-01 09:00:00,38.99575259599922,115.97774865366613,293.47302080334435
2,2024-01-01 10:00:00,38.890890503114534,115.95059262901185,316.7117671582798
2,2024-01-01 11:00:00,38.789845294051254,115.90554849533059,307.9214096487943
2,2024-01-01 12:00:00,38.68761455468622,115.86520443599491,313.1538707682436
2,2024-01-01 13:00:00,38.58541725286083,115.82477925082802,331.7725524477252
2,2024-01-01 14:00:00,38.48188421844836,115.79041280967434,350.7554122033452
2,2024-01-01 15:00:00,38.37781216602519,115.75886024267223,367.8349064247023
2,2024-01-01 16:00:00,38.27318422485256,115.73049722686906,355.57301276653476
2,2024-01-01 17:00:00,38.17370850969111,115.68045908360885,376.8775544174731
2,2024-01-01 18:00:00,38.06932003461938,115.65078198216655,367.94208418167494
2,2024-01-01 19:00:00,37.967960266932806,115.60741207619095,344.0088747974045
2,2024-01-01 20:00:00,37.869127398531454,115.5555694666344,357.3499968668003
2,2024-01-01 21:00:00,37.767983034777316,115.51151754548201,357.1736559418842
2,2024-01-01 22:00:00,37.662200178588016,115.49143248270595,392.5822862732186
2,2024-01-01 23:00:00,37.556026980192506,115.47498216972835,408.65854730074375
2,2024-01-02 00:00:00,37.45070432678283,115.4514178754815,435.8161630627435
2,2024-01-02 01:00:00,37.34474975812129,115.4329119959893,439.8926176132928
2,2024-01-02 02:00:00,37.239638826586216,115.40796285825247,457.3434494419024
2,2024-01-02 03:00:00,37.137058241995796,115.36991413468381,447.795814830396
2,2024-01-02 04:00:00,37.03289272536796,115.33942580510141,474.9980421553594
2,2024-01-02 05:00:00,36.92606490890786,115.33250195393573,506.3986877662129
2,2024-01-02 06:00:00,36.81912825723473,115.32911046509011,506.307431186407
2,2024-01-02 07:00:00,36.71221956076072,115.33366815806187,505.3435214756907
2,2024-01-02 08:00:00,36.60556348160572,115.32344887984081,520.7607835049715
2,2024-01-02 09:00:00,36.49935857409679,115.3075502752058,522.5382436276064
2,2024-01-02 10:00:00,36.392389648606986,115.30839979578262,505.6555053572516
2,2024-01-02 11:00:00,36.28548917303427,115.31322162329475,514.8090344458284
2,2024-01-02 12:00:00,36.178567047270185,115.31723178190312,534.4791205729977
2,2024-01-02 13:00:00,36.07160248713836,115.31576711425264,535.5661321317691
2,2024-01-02 14:00:00,35.96697396900156,115.28825864160115,543.6906658327676
2,2024-01-02 15:00:00,35.861580745181016,115.2656715240925,580.8900059625063
2,2024-01-02 16:00:00,35.7586793595239,115.22965684201294,617.2117617673825
2,2024-01-02 17:00:00,35.65549987951572,115.1949163889034,636.7379442970046
2,2024-01-02 18:00:00,35.549579272543966,115.1765357508419,652.4180725152879
2,2024-01-02 19:00:00,35.44346286818123,115.15997056804179,625.3169134049293
2,2024-01-02 20:00:00,35.33899145750464,115.13178763442441,589.114286905009
2,2024-01-02 21:00:00,35.23215239685589,115.12528248242707,596.363816081115
2,2024-01-02 22:00:00,35.125710928806676,115.11228360081462,615.7742924813792
2,2024-01-02 23:00:00,35.02018040771215,115.09091903869057,645.3074649899718
2,2024-01-03 00:00:00,34.91591536542294,115.06176199678418,642.6614761111225
2,2024-01-03 01:00:00,34.81149889200956,115.03345831538827,637.0170523313783
2,2024-01-03 02:00:00,34.70771626863537,115.00192478311044,615.0701349600452
2,2024-01-03 03:00:00,34.60475068628851,114.96669360477344,613.3418648234128
2,2024-01-03 04:00:00,34.50251234128925,114.92851082345175,618.916325522826
2,2024-01-03 05:00:00,34.39592357758271,114.91755981338613,600.8904491495326
2,2024-01-03 06:00:00,34.28925394380064,114.90784616790106,599.7807499835792
2,2024-01-03 07:00:00,34.18279328549606,114.8952287352788,605.8277157902121
2,2024-01-03 08:00:00,34.07864026401868,114.86577944707511,612.076885412171
2,2024-01-03 09:00:00,33.97385988017755,114.83980779194238,580.0944159614213
2,2024-01-03 10:00:00,33.86725967454523,114.82908884713348,590.8042521609254
2,2024-01-03 11:00:00,33.76193806977195,114.80657971947204,621.6316720992891
2,2024-01-03 12:00:00,33.65554042610751,114.79329060813826,615.5543833906705
2,2024-01-03 13:00:00,33.54940048312842,114.77732119443118,656.5023618132752
2,2024-01-03 14:00:00,33.443399274011504,114.76009714335972,687.5276189079347
2,2024-01-03 15:00:00,33.337622900865505,114.74101400247004,710.5925226365038
2,2024-01-03 16:00:00,33.23369706096498,114.71071612160316,713.9142852866668
2,2024-01-03 17:00:00,33.12792932451674,114.69161038735022,708.5323965280878
2,2024-01-03 18:00:00,33.025126567495,114.65634161462805,726.0888998976901
2,2024-01-03 19:00:00,32.92127864223559,114.6257730165513,719.2427271252021
2,2024-01-03 20:00:00,32.8147520003242,114.61418210619236,748.1295029648384
2,2024-01-03 21:00:00,32.70929614170574,114.592859861555,745.3879465440014
2,2024-01-03 22:00:00,32.60416969068284,114.56937971065156,701.9706299813931
2,2024-01-03 23:00:00,32.49829817120279,114.55124094811444,728.6595427986758
3,2024-01-01 00:00:00,39.9,116.4,289.90412473152844
3,2024-01-01 01:00:00,39.96829218086258,116.257031724335,288.7931707535961
3,2024-01-01 02:00:00,40.04021770236172,116.11698225397956,288.1392757917142
3,2024-01-01 03:00:00,40.09173593684115,115.96223094002053,286.35687500145843
3,2024-01-01 04:00:00,40.12947306332765,115.8007421374155,299.7503259780592
3,2024-01-01 05:00:00,40.17114031236496,115.64081660234373,280.9527302515121
3,2024-01-01 06:00:00,40.20728754221861,115.4785208966031,259.76845981373305
3,2024-01-01 07:00:00,40.242756268829446,115.31588359619393,278.8713062237578
3,2024-01-01 08:00:00,40.26742810084719,115.14979492370016,288.9522365341147
3,2024-01-01 09:00:00,40.28621127406966,114.98234185845178,273.09477988886783
3,2024-01-01 10:00:00,40.303800559233245,114.81462246406714,252.38993344048035
3,2024-01-01 11:00:00,40.31519189032417,114.64595643314925,228.4323755887034
3,2024-01-01 12:00:00,40.34835863831455,114.48223191752717,229.13764662813796
3,2024-01-01 13:00:00,40.37384903587752,114.31609400774056,233.41724484282238
3,2024-01-01 14:00:00,40.3980975345781,114.14957616501323,228.99785285215793
3,2024-01-01 15:00:00,40.42910466592451,113.9849272929511,244.14800705310404
3,2024-01-01 16:00:00,40.45427839894611,113.81850741172342,232.63164224021043
3,2024-01-01 17:00:00,40.4764056302441,113.65128637797459,186.59321894549873
3,2024-01-01 18:00:00,40.481569535457695,113.48167687208179,213.93070429438922
3,2024-01-01 19:00:00,40.50513588255851,113.31472453056668,208.94998350326165
3,2024-01-01 20:00:00,40.53505667490418,113.1494685079214,215.17498659413238
3,2024-01-01 21:00:00,40.597244902146194,113.0004542323844,237.56648482282392
3,2024-01-01 22:00:00,40.65816623139457,112.85039817409326,218.4556760108154
3,2024-01-01 23:00:00,40.70258384814936,112.69048646342367,222.52494872815987
3,2024-01-02 00:00:00,40.73890889326718,112.52696935497002,194.07987453620638
3,2024-01-02 01:00:00,40.76818914345854,112.36093573073502,172.44891446391847
3,2024-01-02 02:00:00,40.81559961809734,112.20225670330426,190.0817096029075
3,2024-01-02 03:00:00,40.86292652864714,112.04342076424656,219.68059238070802
3,2024-01-02 04:00:00,40.91106339031337,111.88489567990034,202.45490835414276
3,2024-01-02 05:00:00,40.9746525711335,111.73606707528165,213.23310922783594
3,2024-01-02 06:00:00,41.027824339599455,111.5801086926248,209.42633566616377
3,2024-01-02 07:00:00,41.07185954146659,111.41911716431102,181.77034104687704
3,2024-01-02 08:00:00,41.125549893697674,111.26323970868384,219.95867385627963
3,2024-01-02 09:00:00,41.164545797109845,111.09974701137746,231.21805859009106
3,2024-01-02 10:00:00,41.19649416502134,110.93349714130663,221.47555091479714
3,2024-01-02 11:00:00,41.22193577524645,110.76520996654689,204.19573552120082
3,2024-01-02 12:00:00,41.24791313202738,110.59700069054183,187.57673319298007
3,2024-01-02 13:00:00,41.27686790878759,110.42957942921245,186.57197100399733
3,2024-01-02 14:00:00,41.30319291767719,110.26132335884527,168.42069776316538
3,2024-01-02 15:00:00,41.323125280976704,110.09146539308472,183.5285222796805
3,2024-01-02 16:00:00,41.3486130210673,109.92286355936304,163.97741738370945
3,2024-01-02 17:00:00,41.37519694699855,109.7544935977671,179.00515985114524
3,2024-01-02 18:00:00,41.38315806995181,109.58274336012865,189.87236369874392
3,2024-01-02 19:00:00,41.38365843399375,109.41066565093779,201.2843370706071
3,2024-01-02 20:00:00,41.37556443575198,109.23894649667587,165.18669505731674
3,2024-01-02 21:00:00,41.349311884613556,109.07055121897147,166.14839399054438
3,2024-01-02 22:00:00,41.32593100396227,108.90146734904754,148.0620614884562
3,2024-01-02 23:00:00,41.30965884568046,108.73095438546648,114.83166024307701
3,2024-01-03 00:00:00,41.292648374783,108.5606136129097,90.61133624782788
3,2024-01-03 01:00:00,41.26838909744156,108.39189822110568,91.55930967415615
3,2024-01-03 02:00:00,41.23468546560856,108.22616486809738,83.86819878955964
3,2024-01-03 03:00:00,41.21204246603208,108.05719801510091,72.33036139909666
3,2024-01-03 04:00:00,41.198721287105336,107.88652190141289,50.0
3,2024-01-03 05:00:00,41.19134969744474,107.71522921650924,78.83137241315801
3,2024-01-03 06:00:00,41.15656129367717,107.55008990366929,62.89346730374847
3,2024-01-03 07:00:00,41.12807577422411,107.38290672139817,58.83255958288862
3,2024-01-03 08:00:00,41.10368315211216,107.2146491228458,50.0
3,2024-01-03 09:00:00,41.08024925843747,107.04621180946924,50.0
3,2024-01-03 10:00:00,41.06985347311673,106.87551271950927,55.08841686602426
3,2024-01-03 11:00:00,41.06325308434934,106.70449868236017,50.0
3,2024-01-03 12:00:00,41.051173628585325,106.53404313496503,50.0
3,2024-01-03 13:00:00,41.04352527069945,106.36315716267154,50.0
3,2024-01-03 14:00:00,41.03913818318946,106.19208081781201,91.50801597290877
3,2024-01-03 15:00:00,41.0445636534951,106.02104272691322,84.98754532955195
3,2024-01-03 16:00:00,41.063456766929455,105.85164755637476,76.82603786912092
3,2024-01-03 17:00:00,41.059454967462166,105.68050176946457,56.664311650772845
3,2024-01-03 18:00:00,41.03453167536011,105.51255791640757,50.0
3,2024-01-03 19:00:00,41.009812032857674,105.34462421693671,83.52874624550566
3,2024-01-03 20:00:00,40.98871732086963,105.17587839851895,79.14673566932838
3,2024-01-03 21:00:00,40.97688916844546,105.00558399635979,50.0
3,2024-01-03 22:00:00,40.96770684594871,104.83502721985232,65.41730387773933
3,2024-01-03 23:00:00,40.94202981540054,104.66751820155481,88.29238474187791
4,2024-01-01 00:00:00,39.9,116.4,224.01455118570271
4,2024-01-01 01:00:00,39.9225526473896,116.32208879304444,225.65564860875867
4,2024-01-01 02:00:00,39.94254425702768,116.24297454433604,233.73205978234478
4,2024-01-01 03:00:00,39.95667700797224,116.16172235974093,217.39203099712688
4,2024-01-01 04:00:00,39.97886939039616,116.08357114213909,225.43272059806532
4,2024-01-01 05:00:00,39.99923566305098,116.0045541241247,242.0154942897707
4,2024-01-01 06:00:00,40.02625759020162,115.92898460115964,233.1227431248579
4,2024-01-01 07:00:00,40.05110286568698,115.85212374991669,222.06982765791778
4,2024-01-01 08:00:00,40.08080316853282,115.7782292580333,241.54097660832025
4,2024-01-01 09:00:00,40.117107902757986,115.70952109117884,261.71303560529697
4,2024-01-01 10:00:00,40.14558612226949,115.6347381609724,267.33232202366094
4,2024-01-01 11:00:00,40.16867064046733,115.55681142980352,257.0740345242326
4,2024-01-01 12:00:00,40.192639062429755,115.47931567765903,273.7853424912307
4,2024-01-01 13:00:00,40.21193767886003,115.3995944601219,227.2909492621827
4,2024-01-01 14:00:00,40.232192982205135,115.32025753162053,280.1623809301537
4,2024-01-01 15:00:00,40.25137300532151,115.24044078959348,281.10068962915886
4,2024-01-01 16:00:00,40.27975746995932,115.1654485599549,292.9061820103946
4,2024-01-01 17:00:00,40.309219494288755,115.09114144170304,301.74851531666405
4,2024-01-01 18:00:00,40.33991181727925,115.01766228914808,278.9534267535299
4,2024-01-01 19:00:00,40.36385267482795,114.93995541084335,316.6899889960147
4,2024-01-01 20:00:00,40.38874051958921,114.86273419954921,318.69189784760863
4,2024-01-01 21:00:00,40.413164483476926,114.78522998859071,334.31336319993767
4,2024-01-01 22:00:00,40.44995826009631,114.71663117017441,344.7924165420935
4,2024-01-01 23:00:00,40.48402575809282,114.64560635641729,342.12439938426263
4,2024-01-02 00:00:00,40.52298609724463,114.57903303990655,330.46838735600267
4,2024-01-02 01:00:00,40.56559891898354,114.51641229137326,284.05363987644006
4,2024-01-02 02:00:00,40.607248927436,114.45263921721835,296.61644014605344
4,2024-01-02 03:00:00,40.6539987517413,114.39528567671955,280.24695580520563
4,2024-01-02 04:00:00,40.694657325215005,114.33032701455835,275.03225250736926
4,2024-01-02 05:00:00,40.73029070288854,114.26038579150007,272.0515191727787
4,2024-01-02 06:00:00,40.765893301094565,114.1903798078233,245.66861826873978
4,2024-01-02 07:00:00,40.80512728400046,114.1238041642916,242.52434040145076
4,2024-01-02 08:00:00,40.848931461307615,114.06236361447242,205.6262355955289
4,2024-01-02 09:00:00,40.888443075019296,113.99599176607221,215.95962176849136
4,2024-01-02 10:00:00,40.92436242757096,113.92610150690096,212.66890860749743
4,2024-01-02 11:00:00,40.960285001805595,113.85617612561879,215.83402822656478
4,2024-01-02 12:00:00,40.99302431187675,113.78352582487187,218.81975949601434
4,2024-01-02 13:00:00,41.02194550283137,113.70805194400528,232.30536887094985
4,2024-01-02 14:00:00,41.050294577493865,113.63216500387561,235.4061013428602
4,2024-01-02 15:00:00,41.09066101909524,113.56649830421716,213.2640122508598
4,2024-01-02 16:00:00,41.136713952109005,113.50774625746371,160.07698510987234
4,2024-01-02 17:00:00,41.1740299203025,113.43888891385927,135.2641835561209
4,2024-01-02 18:00:00,41.20583244438856,113.36527371443182,139.33821951889792
4,2024-01-02 19:00:00,41.23902550834502,113.29271431148416,134.24179415145062
4,2024-01-02 20:00:00,41.27150211693687,113.21954741945181,144.79708937008382
4,2024-01-02 21:00:00,41.30788796921673,113.14967407368881,118.26630904788864
4,2024-01-02 22:00:00,41.34259836498698,113.07826805665796,116.87451258962844
4,2024-01-02 23:00:00,41.37954742606025,113.00884412471025,101.42116974415902
4,2024-01-03 00:00:00,41.416089781756625,112.93899963875187,102.02084243470216
4,2024-01-03 01:00:00,41.44934510222464,112.86625609353341,87.45453943574445
4,2024-01-03 02:00:00,41.48306902858385,112.79385992307134,84.84763651600029
4,2024-01-03 03:00:00,41.51912878180745,112.72345905031504,63.78246210310037
4,2024-01-03 04:00:00,41.55355878469683,112.65157926141063,59.198141072028534
4,2024-01-03 05:00:00,41.59171912100177,112.58310518141553,50.0
4,2024-01-03 06:00:00,41.630920051413455,112.51564922975014,55.05511015075773
4,2024-01-03 07:00:00,41.676936176213765,112.45635539989715,50.0
4,2024-01-03 08:00:00,41.72033797798235,112.39358510781125,50.0
4,2024-01-03 09:00:00,41.75647689766121,112.32299720144151,85.29373868525437
4,2024-01-03 10:00:00,41.786710113756385,112.24754930213639,68.96763050415746
4,2024-01-03 11:00:00,41.8231895372082,112.17720367066312,50.0
4,2024-01-03 12:00:00,41.86304708380912,112.11019818586433,50.0
4,2024-01-03 13:00:00,41.90808732596746,112.04935703778355,50.0
4,2024-01-03 14:00:00,41.94569974240042,111.97996123196162,50.0
4,2024-01-03 15:00:00,41.98754908493418,111.91505573708504,50.0
4,2024-01-03 16:00:00,42.02796729414871,111.84848656392558,76.92088414929435
4,2024-01-03 17:00:00,42.07691832816106,111.7932223473808,90.3660298375698
4,2024-01-03 18:00:00,42.123568573431804,111.73441360156116,82.00316915738436
4,2024-01-03 19:00:00,42.16503019036348,111.66887623299249,84.01951760246541
4,2024-01-03 20:00:00,42.19918841541963,111.59603309078088,95.05679070865543
4,2024-01-03 21:00:00,42.24222127648603,111.53228816954709,109.40862230451643
4,2024-01-03 22:00:00,42.28328657865148,111.46617446268434,119.94737055715224
4,2024-01-03 23:00:00,42.33083604818953,111.40850072244389,151.35726326237503
5,2024-01-01 00:00:00,39.9,116.4,282.88238918499195
